keyword_id,keyword_text,tool_slug,tool_name_en,category_code,market_code,country_name_en,locale,research_wave,search_intent,page_type,candidate_status,localization_status,heuristic_score,heuristic_priority,metric_provider,metric_collected_at,monthly_search_volume,cpc_micros,ads_competition,ads_competition_index,seo_difficulty,trend_index,metric_status
965,generator kata sandi tanpa daftar,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
219,画像 圧縮 使い方,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
914,パスワード 生成 オンライン,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
916,パスワード 生成 登録不要,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
113,無料 PDF 圧縮,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
229,이미지 압축 사용법,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
924,비밀번호 생성기 온라인,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
926,비밀번호 생성기 회원가입 없이,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
123,PDF 압축 무료,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
280,cách nén ảnh,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
973,tạo mật khẩu online,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
975,tạo mật khẩu không cần đăng ký,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
390,วิธี ปรับขนาดรูปภาพ,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,informational,guide,editor_reviewed,editor_reviewed,74.6,P1,,,,,,,,,
400,resim boyutlandırma nasıl yapılır,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,informational,guide,editor_reviewed,editor_reviewed,74.6,P1,,,,,,,,,
231,Bild komprimieren,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
232,Bild komprimieren kostenlos,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
235,Bild komprimieren kostenlos online,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
237,Bild komprimieren im Browser,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
238,einfach Bild komprimieren,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
239,Bild komprimieren mobil,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
240,Bild komprimieren Tool,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
134,PDF komprimieren online,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
136,PDF komprimieren ohne Anmeldung,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
251,comprimir imagen,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
252,comprimir imagen gratis,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
254,comprimir imagen gratis online,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
256,herramienta comprimir imagen,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
257,comprimir imagen fácil,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
258,comprimir imagen rápido,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
259,comprimir imagen móvil,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
260,mejor comprimir imagen,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
153,comprimir PDF online,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
155,comprimir PDF sin registro,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
241,compresser image,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
242,compresser image gratuit,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
244,compresser image gratuit en ligne,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
246,outil compresser image,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
247,compresser image facile,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
248,compresser image rapide,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
249,compresser image mobile,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
250,meilleur compresser image,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
143,compresser PDF en ligne,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
145,compresser PDF sans inscription,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
281,บีบอัดรูปภาพ,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
282,บีบอัดรูปภาพ ฟรี,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
284,บีบอัดรูปภาพ ฟรี ออนไลน์,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
286,เครื่องมือ บีบอัดรูปภาพ,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
287,บีบอัดรูปภาพ ง่ายๆ,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
288,บีบอัดรูปภาพ รวดเร็ว,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
289,บีบอัดรูปภาพ บนมือถือ,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
183,บีบอัด PDF ออนไลน์,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
185,บีบอัด PDF ไม่ต้องสมัคร,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
291,resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
292,ücretsiz resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
294,ücretsiz online resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
296,resim sıkıştırma aracı,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
297,kolay resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
298,hızlı resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
299,mobil resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
193,online PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
195,üyeliksiz PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,74.2,P1,,,,,,,,,
901,gerador de senhas,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_core,serp_verified,serp_verified,74.0,P1,,,,,,,,,
904,gerador de senhas grátis online,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
906,melhor gerador de senhas,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,commercial,comparison,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
907,gerador de senhas rápido,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
908,gerador de senhas fácil,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
909,gerador de senhas para celular,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
110,como usar comprimir PDF,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,informational,guide,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
961,generator kata sandi,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_core,serp_verified,serp_verified,74.0,P1,,,,,,,,,
962,generator kata sandi gratis,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
964,generator kata sandi gratis online,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
967,aplikasi generator kata sandi,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,commercial,comparison,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
968,generator kata sandi cepat,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
969,generator kata sandi mudah,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
970,generator kata sandi di HP,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
166,cara kompres PDF,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,informational,guide,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
911,パスワード 生成,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_core,serp_verified,serp_verified,74.0,P1,,,,,,,,,
912,パスワード 生成 無料,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
915,パスワード 生成 ブラウザ,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
917,パスワード 生成 スマホ,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
918,簡単 パスワード 生成,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
920,おすすめ パスワード 生成,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,commercial,comparison,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
119,PDF 圧縮 使い方,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
921,비밀번호 생성기,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,transactional,tool_core,serp_verified,serp_verified,74.0,P1,,,,,,,,,
922,무료 비밀번호 생성기,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
925,비밀번호 생성기 사이트,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
927,비밀번호 생성기 모바일,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
928,간편 비밀번호 생성기,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
930,추천 비밀번호 생성기,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
129,PDF 압축 사용법,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
971,tạo mật khẩu,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_core,serp_verified,serp_verified,74.0,P1,,,,,,,,,
972,tạo mật khẩu miễn phí,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
974,tạo mật khẩu miễn phí online,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
976,công cụ tạo mật khẩu,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,commercial,comparison,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
977,tạo mật khẩu nhanh,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
978,tạo mật khẩu dễ dùng,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
979,tạo mật khẩu trên điện thoại,password-generator,Password Generator,calculators_converters,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
180,cách nén PDF,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,serp_verified,74.0,P1,,,,,,,,,
803,formatador JSON online,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
805,formatador JSON sem cadastro,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
863,formatter JSON online,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
865,formatter JSON tanpa daftar,json-formatter,JSON Formatter,developer,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
814,JSON 整形 オンライン,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
816,JSON 整形 登録不要,json-formatter,JSON Formatter,developer,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
824,JSON 포맷터 온라인,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
826,JSON 포맷터 회원가입 없이,json-formatter,JSON Formatter,developer,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
873,định dạng JSON online,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
875,định dạng JSON không cần đăng ký,json-formatter,JSON Formatter,developer,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,73.8,P1,,,,,,,,,
233,kostenlos Bild komprimieren,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
131,PDF komprimieren,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
132,PDF komprimieren kostenlos,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
135,PDF komprimieren kostenlos online,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
137,PDF komprimieren im Browser,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
138,einfach PDF komprimieren,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
139,PDF komprimieren mobil,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
140,PDF komprimieren Tool,pdf-compressor,PDF Compressor,document_pdf,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
151,comprimir PDF,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
152,comprimir PDF gratis,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
154,comprimir PDF gratis online,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
156,herramienta comprimir PDF,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
157,comprimir PDF fácil,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
158,comprimir PDF rápido,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
159,comprimir PDF móvil,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
160,mejor comprimir PDF,pdf-compressor,PDF Compressor,document_pdf,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
141,compresser PDF,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
142,compresser PDF gratuit,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
144,compresser PDF gratuit en ligne,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
146,outil compresser PDF,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
147,compresser PDF facile,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
148,compresser PDF rapide,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
149,compresser PDF mobile,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
150,meilleur compresser PDF,pdf-compressor,PDF Compressor,document_pdf,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
181,บีบอัด PDF,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
182,บีบอัด PDF ฟรี,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
184,บีบอัด PDF ฟรี ออนไลน์,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
186,เครื่องมือ บีบอัด PDF,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
187,บีบอัด PDF ง่ายๆ,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
188,บีบอัด PDF รวดเร็ว,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
189,บีบอัด PDF บนมือถือ,pdf-compressor,PDF Compressor,document_pdf,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
191,PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
192,ücretsiz PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
194,ücretsiz online PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
196,PDF sıkıştırma aracı,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
197,kolay PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
198,hızlı PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
199,mobil PDF sıkıştırma,pdf-compressor,PDF Compressor,document_pdf,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,73.2,P1,,,,,,,,,
902,gerador de senhas grátis,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,73.0,P1,,,,,,,,,
913,無料 パスワード 生成,password-generator,Password Generator,calculators_converters,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,73.0,P1,,,,,,,,,
923,비밀번호 생성기 무료,password-generator,Password Generator,calculators_converters,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,73.0,P1,,,,,,,,,
503,contador de caracteres online,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
505,contador de caracteres sem cadastro,character-counter,Character Counter,social_communication,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
801,formatador JSON,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_core,serp_verified,serp_verified,72.8,P1,,,,,,,,,
804,formatador JSON grátis online,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
806,melhor formatador JSON,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,commercial,comparison,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
807,formatador JSON rápido,json-formatter,JSON Formatter,developer,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,72.8,P1,,,,,,,,,
